Title,Content,SKU,"Product Type",parent_id,"Regular Price",Permalink,Types,Periods,ajc_p_status,ajc_p_ringsize,ajc_p_resizeable
"Metal & Paste Art Deco Necklace","Just for fun and very convincing on the neck! This was the costume jewellery of the 1920-30 period. It would make a really good present for a girlfriend.",899D,simple,0,75,http://www.antiquejewellerycompany.com/shop/metal-paste-art-deco-necklace/,Necklaces,"Art Deco (1920-1935)",sold,,
"Hans Hansen Silver Cufflinks","These cufflinks by Hans Hansen have great style. I bought them together with the <a href=""http://www.antiquejewellerycompany.com/shop/hans-hansen-silver-scale-bracelet/"">Hans Hansen fish scale bracelet</a>.",143D,simple,0,475,http://www.antiquejewellerycompany.com/shop/hans-hansen-silver-cufflinks/,"Men's Jewellery>Cufflinks","Mid-Century (1950s)",sold,,
"18ct Gold Edwardian Five Stone Diamond Ring","A very good quality five stone diamond ring. The graduated diamonds are a lovely colour and evenly matched. It was made in 1905 in Birmingham. It would be an ideal engagement ring.",898D,simple,0,975,http://www.antiquejewellerycompany.com/shop/18ct-gold-edwardian-five-stone-diamond-ring/,"Rings>Engagement Rings","Edwardian (1901-1914)",available,"UK K, US 5 ¼, French 50, Japanese 9 ½",1
"Victorian Gold Canon Tie Pin","A Victorian yellow gold and amethyst stickpin of canon design. The canon is carved in fine detail and the cabochon cut amethyst protrudes from one end. It is a pretty pink stone. There is a loop on the canon as if it was once worn as a pendant. Made circa 1880.",851B/OJ,simple,0,1275,http://www.antiquejewellerycompany.com/shop/victorian-gold-canon-tie-pin/,"Men's Jewellery>Tie Pins","Victorian (1839-1901)",available,,
"Dunhill Silver Globe Cufflinks","Little silver globes with hardstone poles.",146D,simple,0,250,http://www.antiquejewellerycompany.com/shop/dunhill-silver-globe-cufflinks/,"Men's Jewellery>Cufflinks","Modern (1960s onwards)",sold,,
"Victorian Diamond Set Oval Cufflinks","A lovely stylish pair of late Victorian 18ct gold cufflinks which have been studded with diamonds. This pair is completely original as sometimes I find that plain cufflinks have been crudely drilled at a later point and set with stones.",897D,simple,0,1500,http://www.antiquejewellerycompany.com/shop/victorian-diamond-set-oval-cufflinks/,"Men's Jewellery>Cufflinks","Victorian (1839-1901)",sold,,
"Art Deco Marcasite Long Drop Earrings","Fabulous pair of long drop Art Deco earrings. The glass drops are engraved with roses to signify love. These stylish earrings would look fantastic with an evening dress.",874D,simple,0,495,http://www.antiquejewellerycompany.com/shop/art-deco-marcasite-long-drop-earrings/,Earrings,"Art Deco (1920-1935)",sold,,
"Vintage Paste Leaf Earrings","A fun pair of clip on red paste vintage earrings which were made in the 1940s. They have a large brooch which goes with them. You will find this in the"" Brooch"" section.",896D,simple,0,100,http://www.antiquejewellerycompany.com/shop/vintage-paste-leaf-earrings/,Earrings,"Retro (1940s)",available,,
"Art Nouveau Gold Opal Drop Earrings","A most unusual pair of Art Nouveau opal and gold drop earrings. The two lozenge shaped opals are well matched and are enclosed within wavy gold strands. The whole effect is really pretty and so typical of the Edwardian period.",445B,simple,0,1125,http://www.antiquejewellerycompany.com/shop/art-nouveau-gold-opal-drop-earrings/,Earrings,"Art Nouveau (1890-1915)",sold,,
"Peridot & Pearl Gold Drop Earrings","Pair of 15ct chased work yellow gold peridot and pearl drop earrings of foliate design made around 1880.",846B/OJ,simple,0,1500,http://www.antiquejewellerycompany.com/shop/peridot-pearl-gold-drop-earrings/,Earrings,"Victorian (1839-1901)",sold,,
"Vintage Red Paste Leaf Brooch","A large and very striking red paste leaf brooch which has some earrings to match which are listed in the ""Earrings"" section. It was made in the 1940s.",896D,simple,0,175,http://www.antiquejewellerycompany.com/shop/vintage-red-paste-leaf-brooch/,Brooches,"Art Deco (1920-1935)",available,,
"Victorian Silver Shield Locket","A lovely Victorian locket in great condition with a central plain shield with fine engraved detail around it.",579D,simple,0,375,http://www.antiquejewellerycompany.com/shop/victorian-silver-shield-locket/,"Lockets &amp; Pendants","Victorian (1839-1901)",available,,
"Large Silver Victorian Garter Locket",,830B/OJ,simple,0,525,http://www.antiquejewellerycompany.com/shop/large-silver-victorian-garter-locket/,"Lockets &amp; Pendants","Victorian (1839-1901)",available,,
"Victorian Silver & Gold Overlay Knight Locket",,835B/OJ,simple,0,375,http://www.antiquejewellerycompany.com/shop/victorian-silver-gold-overlay-knight-locket/,"Lockets &amp; Pendants","Victorian (1839-1901)",sold,,
"Silver & Gold Wide Overlay Victorian Bangle","A really stylish example of a Victorian Silver bangle with gold overlay flowers. It is wide and was made circa 1880.",878D,simple,0,675,http://www.antiquejewellerycompany.com/shop/silver-gold-wide-overlay-victorian-bangle/,"Bracelets &amp; Bangles","Victorian (1839-1901)",sold,,
"Hans Hansen Silver Scale Bracelet",,142D,simple,0,675,http://www.antiquejewellerycompany.com/shop/hans-hansen-silver-scale-bracelet/,"Bracelets &amp; Bangles","Retro (1940s)",sold,,
"Art Deco Marcasite & Amanazite Necklace",,350D,,0,525,http://www.antiquejewellerycompany.com/shop/art-deco-marcasite-amanazite-necklace/,Necklaces,"Art Deco (1920-1935)",sold,,"Art Deco (1920 - 1935)"
"Edwardian Multi Gemstone Bracelet","A beautiful bracelet which is multi-gemstones surrounded by diamonds. It was made circa 1910 and looks very pretty on the wrist. The gemstones are a pink and blue sapphire, ruby, topaz, green tourmaline and a cat's eye. It is 14ct gold.",963C,simple,0,1500,http://www.antiquejewellerycompany.com/shop/edwardian-multi-gemstone-bracelet/,"Bracelets &amp; Bangles","Edwardian (1901-1914)",sold,,
"Theodor Fahrner Turquoise & Marcasite Silver Earrings","A good stylish pair of silver, marcasite and turquoise earrings made in the 1920s by the German designer Theodor Fahrner. His pieces are always sought after as they are great designs and reflected the 1920s and 30's style so well.",569D,simple,0,425,http://www.antiquejewellerycompany.com/shop/theodore-fahrner-turquoise-marcasite-silver-earrings/,Earrings,"Art Deco (1920-1935)",sold,,
"Victorian 15ct Gold Pearl Set Drop Earrings","These earrings are in mint condition. They were made circa 1870 and are 15ct gold and each one is set with a natural split pearl. Everything about them is just what an antique jewellery dealer looks for."" Quality"".",467D,,0,975,http://www.antiquejewellerycompany.com/shop/victorian-15ct-gold-pearl-set-drop-earrings/,Earrings,"Victorian (1839-1901)",sold,,"Victorian (1839 -1901)"
"Silver & Enamel Bracelet","An interesting red and blue enamelled silver bracelet which is very sculptural in it's design. It was made in the 1970s.",29D,,0,325,http://www.antiquejewellerycompany.com/shop/silver-enamel-bracelet/,"Bracelets &amp; Bangles","Modern (1960s onwards)",available,,"Modern (1960s onwards)"
"Silver & Marcasite Art Deco Articulated Necklace",,895D,simple,0,450,http://www.antiquejewellerycompany.com/shop/silver-marcasite-art-deco-articulated-necklace/,Necklaces,"Art Deco (1920-1935)",sold,,
"Victorian Silver Gilt Citrine Brooch",,540D,,0,525,http://www.antiquejewellerycompany.com/shop/victorian-silver-gilt-citrine-brooch/,Brooches,"Victorian (1839-1901)",available,,"Victorian (1839 -1901)"
"Diamond, Emerald & Sapphire Art Deco Platinum Brooch","A wonderful example of an Art Deco diamond, emerald and sapphire brooch. The stones are stunning quality - a really striking piece of jewellery. It is unusual to get coloured stones in brooches such as this one as they are normally all diamonds.",882D,simple,0,3500,http://www.antiquejewellerycompany.com/shop/diamond-emerald-sapphire-art-deco-platinum-brooch/,Brooches,"Art Deco (1920-1935)",sold,,
"Rare Berlin Iron Bracelet",,9Z,simple,0,3800,http://www.antiquejewellerycompany.com/shop/rare-berlin-iron-bracelet/,"Bracelets &amp; Bangles","Georgian (1714-1830)",sold,,
"Small Gold Masonic Ball","This is unusual because it is a small one and is well made. All the hinged pieces open separately to form a cross. The segments are engraved inside with various Masonic symbols. It is 9ct gold with silver gilt inside and was made circa 1910-20.",869D,simple,0,450,http://www.antiquejewellerycompany.com/shop/small-gold-masonic-ball/,"Lockets &amp; Pendants","Edwardian (1901-1914)",sold,,
"Large Gold Masonic Ball","This Masonic ball is unusual because it has been engraved on the outside. They are normally plain. It was made circa 1910-20 and has hinges which open separately to form a cross. The later examples do not do this. It is 9ct gold with silver gilt inside.",855D,simple,0,675,http://www.antiquejewellerycompany.com/shop/large-gold-masonic-ball/,"Lockets &amp; Pendants","Edwardian (1901-1914)",sold,,
"Art Deco Diamond Watch on Strap","A good looking Art Deco diamond watch which has good bright diamonds set in 18ct white gold.",883D,simple,0,1750,http://www.antiquejewellerycompany.com/shop/art-deco-diamond-watch-on-strap/,Curiosities>Watches,"Art Deco (1920-1935)",sold,,
"Blister Pearl, Silver & Marcasite Crossover Link Bracelet",,845D,,0,375,http://www.antiquejewellerycompany.com/shop/blister-pearl-silver-marcasite-crossover-link-bracelet/,"Bracelets &amp; Bangles","Edwardian (1901-1914)",sold,,"Edwardian (1901 - 1914)"
"Silver Gilt Collar by Lapponia","This is a great silver collar by Lapponia who made really well designed pieces of jewellery. It sits beautifully on the neck as it is articulated. It was made in the 1970s.",850D,simple,0,975,http://www.antiquejewellerycompany.com/shop/silver-gilt-collar-by-lapponia/,Necklaces,"Modern (1960s onwards)",available,,
"Foiled Topaz, Garnet, Green Paste & Enamel Pendant",,O/O,simple,0,,http://www.antiquejewellerycompany.com/shop/foiled-topaz-garnet-green-paste-enamel-pendant/,"Lockets &amp; Pendants","Georgian (1714-1830)",sold|sold,,
"Victorian Blue Enamel Diamond Heart Drop Earrings","A really unusual pair of Victorian 18ct gold earrings with locket backs. They are Royal blue enamel set with small rose diamonds. They were made circa 1880.",841D,,0,1250,http://www.antiquejewellerycompany.com/shop/victorian-blue-enamel-diamond-heart-drop-earrings/,Earrings,"Victorian (1839-1901)",sold,,"Victorian (1839 -1901)"
"Diamond Flowerhead Cluster Earstuds","A delightful pair of millegrain set diamond flowerhead cluster earrings, made around 1980.",790D,simple,0,1500,http://www.antiquejewellerycompany.com/shop/diamond-flowerhead-cluster-earstuds/,Earrings,"Modern (1960s onwards)",sold,,
"Diamond Double Cluster Crossover Flowerhead Ring","This is a small and delicate look. The two diamond set flower clusters are set in platinum and the shank is 18ct gold. It was made circa 1910.",249D,simple,0,525,http://www.antiquejewellerycompany.com/shop/diamond-double-cluster-crossover-flowerhead-ring/,"Rings>Engagement Rings","Edwardian (1901-1914)",sold,"UK L, US 5 ¾, French 51, Japanese 10 ½","Edwardian (1901 - 1914)"
"Victorian Garnet 15ct Leaf Drop Gold Earrings","A good pair of early Victorian gold earrings which are in a leaf and swirl design, and are set with almandine garnets. They are in excellent condition.",857D,,0,1875,http://www.antiquejewellerycompany.com/shop/victorian-garnet-15ct-leaf-drop-gold-earrings/,Earrings,"Victorian (1839-1901)",sold,,"Victorian (1839 -1901)"
"Victorian Garnet & Crystal 15ct Gold Teardrop Earrings","A good pair of Victorian 15ct gold earrings which were made circa 1860. They are set with almandine garnets and rock crystal which displays a slight blue colour. The gold has been intricately engraved.",859D,,0,1125,http://www.antiquejewellerycompany.com/shop/victorian-garnet-crystal-15ct-gold-teardrop-earrings/,Earrings,"Victorian (1839-1901)",sold,,"Victorian (1839 -1901)"
"Victorian Garnet & Crystal 15ct Gold Drop Earrings","A good pair of 15ct gold drop Victorian earrings. They are set with almandine garnets and rock crystal, and have applied Etruscan gold work. There was a great vogue in the 1870s for anything classical hence the return to early Etruscan jewellery.",858D,,0,1500,http://www.antiquejewellerycompany.com/shop/victorian-garnet-crystal-15ct-gold-drop-earrings/,Earrings,"Victorian (1839-1901)",sold,,"Victorian (1839 -1901)"
"Peridot & Ruby 9ct Gold Edwardian Bracelet","A yellow gold bracelet of open scrollwork design set with a combination of peridot and rubies. It was made circa 1910 and is very light and pretty in the true Edwardian style.",626D,simple,0,975,http://www.antiquejewellerycompany.com/shop/peridot-ruby-9ct-gold-edwardian-bracelet/,"Bracelets &amp; Bangles","Edwardian (1901-1914)",sold,,
"9ct Rose Gold Gate Bracelet","A good quality 9ct gold articulated gate bracelet with quatrefoil motifs and a heart shaped padlock clasp.  It was made circa 1910-1920.  It is a very charming, wearable piece.",836D,simple,0,675,http://www.antiquejewellerycompany.com/shop/9ct-rose-gold-gate-bracelet/,"Bracelets &amp; Bangles","Edwardian (1901-1914)",sold,,
"9ct Gold Heart-Shaped Locket","A very pretty large heart-shaped locket which would make the perfect present to mark any occasion. It is 9ct back and front which means the inner rims are base metal and the rest is 9ct gold. It is set with red and white paste in a flower motif.",231E,simple,0,375,http://www.antiquejewellerycompany.com/shop/9ct-gold-heart-shaped-locket/,"Lockets &amp; Pendants","Edwardian (1901-1914)",sold,,
"Theodor Farhner Amethyst, Marcasite & Silver Brooch","A classic Theodor Farhner stylised flower brooch which is centrally set with an amethyst surrounded by small marcesites. The outer petals have applied silver wirework. It was made in the 1920-1930s.",,simple,0,,http://www.antiquejewellerycompany.com/shop/theodor-farhner-amethyst-marcasite-silver-brooch/,Brooches,"Art Deco (1920-1935)",sold,,
"French 18ct Gold Double Crested Signet Ring","This is an unusual signet ring because it has a double crest. It was probably made to commemorate a marriage between two families, the nine points on the crown signify that it was a French Count.",888D,,0,975,http://www.antiquejewellerycompany.com/shop/french-18ct-gold-double-crested-signet-ring/,"Seals &amp; Signet Rings","Victorian (1839-1901)",sold,"UK J ½, US 5, French, 49, Japanese 9","Victorian (1839 -1901)"
"15ct Gold Regency Emerald, Natural Split Pearl & Ruby Cluster Ring","A really lovely 15ct gold Regency ring set with four small rubies with four natural split pearls and four smaller ones. In the centre is an emerald. The ring is of quatrefoil design with lovely repousse foliate work in the shoulders. It was made circa 1800-1820.",696D,simple,0,975,http://www.antiquejewellerycompany.com/shop/15ct-gold-regency-emerald-natural-split-pearl-ruby-cluster-ring/,Rings,"Georgian (1714-1830)",available,"UK J, US 4 ¾, French 48, Japanese 8 ½",1
"Large Amethyst & Diamond Oval Cluster Ring","A large 18ct white gold amethyst and diamond cluster ring made around 1950-1960. A good looking ring with wow factor.",42E,simple,0,1950,http://www.antiquejewellerycompany.com/shop/large-amethyst-diamond-oval-cluster-ring/,"Rings>Dress Rings","Mid-Century (1950s)",sold,"UK O, US 7, French 55 ¼, Japanese 14",1
"Art Deco Black Opal, Diamond & Sapphire Ring","This is a really pretty Art Deco ring. The central opal displays a lot of red with green and blue flashes, it is flanked by calibre sapphires and small diamonds which are mounted in platinum. These rings are very hard to find.",886D,,0,1850,http://www.antiquejewellerycompany.com/shop/art-deco-black-opal-diamond-sapphire-ring/,"Rings>Dress Rings","Art Deco (1920-1935)",sold,"UK N ½, US 6 ¾, French 54 ¾, Japanese 13 ½","Art Deco (1920 - 1935)"
"Art Deco Black Opal & Diamond Ring","This is a beautifully made Art Deco ring. It is set with a very good black opal which displays predominantly green and blue flashes. It is flanked by two diamonds and is in very good condition.",887D,simple,0,2500,http://www.antiquejewellerycompany.com/shop/art-deco-black-opal-diamond-ring/,"Rings>Dress Rings","Art Deco (1920-1935)",sold,"UK H ½, US 4, French 46 ½, Japanese 7",
"9ct Gold Edwardian Open Link Chain","A useful medium length chain which is 9ct gold and was made circa 1910-20.",871D,simple,0,420,http://www.antiquejewellerycompany.com/shop/9ct-gold-edwardian-open-link-chain/,Chains,"Edwardian (1901-1914)",sold,,
"White Gold Amethyst & Natural Pearl Bracelet","A pretty and delicate white gold bracelet which has been set with square cut amethysts interspersed with natural pearls. It was made circa 1910.",856D,simple,0,975,http://www.antiquejewellerycompany.com/shop/white-gold-amethyst-natural-pearl-bracelet/,"Bracelets &amp; Bangles","Edwardian (1901-1914)",sold,,
"Large Labradorite Bug Brooch","This is a fantastic piece of labradorite which has been carved in to a scarab. It is large and as such a really good piece of jewellery as labradorite is highly collected. One normally finds smaller carved pieces which were made in to stickpins. The eyes are small rubies. The Lore of the Inuit peoples claim Labradorite fell from the frozen fire of the Aurora Borealis, an ordinary stone that transforms to the extraordinary, shimmering in a mystical light that separates the waking world from unseen realms. It is, in every sense, a Stone of Magic, a crystal of shamans, diviners, healers, and all who travel and embrace the universe seeking knowledge and guidance. Perhaps that is why the maker of this piece chose the stone to depict an Egyptian scarab in the wake of the Tutankhamun discovery in the 1920s.",723C,,0,2250,http://www.antiquejewellerycompany.com/shop/large-labradorite-bug-brooch/,Brooches,"Art Deco (1920-1935)",sold,,"Art Deco (1920 - 1935)"
"Scottish Victorian 18ct Gold & Diamond Clan Brooch","A rare Scottish clan brooch which is 18ct gold and set with diamonds. It was obviously a special commission for the family and has been beautifully made and bears the family motto 'This I'll defend'.",851D,simple,0,1975,http://www.antiquejewellerycompany.com/shop/scottish-victorian-18ct-gold-diamond-clan-brooch/,Brooches,"Victorian (1839-1901)",available,,
"Faceted Citrine Edwardian Silver Cufflinks","A smart pair of citrine cufflinks. The citrines have been faceted and set in silver mounts with connecting chains. They were made circa 1910.",854D,,0,250,http://www.antiquejewellerycompany.com/shop/faceted-citrine-edwardian-silver-cufflinks/,"Men's Jewellery>Cufflinks","Edwardian (1901-1914)",sold,,"Edwardian (1901 - 1914)"
"Natural Pearl & Diamond Earrings Set in Yellow Gold","A really pretty pair of natural pearl and diamond earrings. They were made in the Edwardian period, circa 1910. They are set with old mine cut diamonds and rose diamonds.",875D,,0,1425,http://www.antiquejewellerycompany.com/shop/natural-pearl-diamond-earrings-set-in-yellow-gold/,Earrings,"Edwardian (1901-1914)",sold,,"Edwardian (1901 - 1914)"
"Opal 9ct Gold Drop Earrings","A useful pair of opal drop earrings which were made circa 1910. Opal earrings are hard to find and this pair has well matched opals.",863D,simple,0,675,http://www.antiquejewellerycompany.com/shop/opal-9ct-gold-drop-earrings/,Earrings,,sold,,
"Yellow Gold & Pearl Shell Earstuds","Shell earrings are always popular. They look good on the ear and are ideal every day earrings. This pair is 9ct gold with two matching pearls. They were made in the 1950s.",872D,simple,0,375,http://www.antiquejewellerycompany.com/shop/yellow-gold-pearl-shell-earstuds/,Earrings,"Mid-Century (1950s)",sold,,
"18ct Gold Victorian Oval Engraved Locket","<p>A beautiful Victorian locket which is in excellent condition. It has a solid good quality feel and is chased on both sides with interlacing ribbons and flowers. Inside it has two sections for photographs. It was made circa 1870.</p>
",852D,simple,0,1275,http://www.antiquejewellerycompany.com/shop/18ct-gold-victorian-oval-engraved-locket/,"Lockets &amp; Pendants","Victorian (1839-1901)",available,,
"15ct Gold Victorian Large Oval Locket","A large 15ct gold locket which is engraved with birds in a pastoral scene on one side, and plain on the other. It has two compartments inside for photographs. It is in very good condition and was made circa 1880.",853D,simple,0,1425,http://www.antiquejewellerycompany.com/shop/15ct-gold-victorian-large-oval-locket/,"Lockets &amp; Pendants","Victorian (1839-1901)",sold,,
"Victorian Carnelian 15ct Gold Signet Ring","This signet ring is in good condition and can be engraved with a crest or initials or just left as it is. It is hallmarked 15ct gold and was made in the late Victorian period.",867D,,0,475,http://www.antiquejewellerycompany.com/shop/victorian-carnelian-15ct-gold-signet-ring/,"Seals &amp; Signet Rings","Victorian (1839-1901)",sold,"UK N ½, US 6 ¾, French 54 ¾, Japanese 13 ½","Victorian (1839 -1901)"
"Victorian 18ct Gold & Bloodstone Horse Head Signet Ring","This is a good signet ring. It was made circa 1870 and has a horse's head intaglio on the oval bloodstone. It is 18ct gold and in good condition.",627D,,0,975,http://www.antiquejewellerycompany.com/shop/victorian-18ct-gold-bloodstone-horse-head-signet-ring/,"Seals &amp; Signet Rings","Victorian (1839-1901)",sold,"UK S, US 9 ¼, French 60, Japanese 18 ½","Victorian (1839 -1901)"
"Art Deco Single Stone Diamond Ring Set in 18ct Yellow Gold","Would make a good engagement ring. The diamond is a good colour with lots of life. It was made around 1920-30 and is 18ct gold with a platinum top.",868D,simple,0,1275,http://www.antiquejewellerycompany.com/shop/art-deco-single-stone-diamond-ring-set-in-18ct-yellow-gold/,"Rings>Engagement Rings","Art Deco (1920-1935)",sold,"UK M ½, US 6 ¼, French 53 ¼, Japanese 12 ½","Art Deco (1920 - 1935)"
"Single Stone Diamond Yellow Gold Solitaire Ring of Geometric Design","An unusual solitaire diamond ring which has pierced 18ct gold shoulders. It was made circa 1900-1910.",866D,simple,0,975,http://www.antiquejewellerycompany.com/shop/single-stone-diamond-yellow-gold-solitaire-ring-of-geometric-design/,"Rings>Engagement Rings","Edwardian (1901-1914)",sold,"UK L ½, US 5 ¾, French 52 ¼, Japanese 11 ½",
"Edwardian Five Stone Diamond Ring","A five stone diamond ring set with graduated old mine cut diamonds in a platinum and 18ct gold shank. It was made around 1910 and would be ideal as an engagement ring.",870D,simple,0,1275,http://www.antiquejewellerycompany.com/shop/edwardian-five-stone-diamond-ring/,"Rings>Engagement Rings","Edwardian (1901-1914)",sold,"UK Q, US 8, French 57 ¾, Japanese 16",1
"Edwardian 18ct Gold Ruby & Diamond Triple Cluster Ring","An 18ct gold Ruby and Diamond triple cluster in good condition. The old mine cut diamonds sit beautifully next to the well matched rubies. It was made around 1900-1910. At present the ring is large but can easily be re sized.",860D,simple,0,1500,http://www.antiquejewellerycompany.com/shop/edwardian-18ct-gold-ruby-diamond-triple-cluster-ring-2/,"Rings>Engagement Rings","Edwardian (1901-1914)",available,"UK U, US 10¼, French 62, Japanese 21",1
"Art Deco Single Stone Jade Ring with Diamond Detail","A lovely Art Deco jade and diamond ring which was made circa 1920-30.
It is 18ct gold with platinum sides set with small diamonds.",861D,simple,0,975,http://www.antiquejewellerycompany.com/shop/art-deco-single-stone-jade-ring-with-diamond-detail/,"Rings>Dress Rings","Art Deco (1920-1935)",sold,"UK P, US 7 ½, French 56 ½, Japanese 15",1
"Georgian 15ct Gold & Topaz Ring","A lovely Georgian gold ring which has been set with a topaz. Topaz was much favoured by the Georgians and is sought after today. It is a precious stone, and has a greater refraction than its poor cousin the citrine.",862D,simple,0,975,http://www.antiquejewellerycompany.com/shop/georgian-15ct-gold-topaz-ring/,"Rings>Dress Rings|Rings>Engagement Rings","Georgian (1714-1830)",sold,"UK Q, US 8, French 57 ¾, Japanese 16",1
"Georgian Silver Vinaigrette","A charming small silver Georgian vinaigrette which would be ideal for a collector or as a present. It has the original grille inside.",812D,simple,0,375,http://www.antiquejewellerycompany.com/shop/georgian-silver-vinaigrette/,Curiosities,"Georgian (1714-1830)",sold,,
"Georgian Silver Engraved & Repousse Vinaigrette","A lovely Georgian vinaigrette with a very finely engraved grille. Ideal as a present and a good collector's piece.",815D,simple,0,475,http://www.antiquejewellerycompany.com/shop/georgian-silver-engraved-repousse-vinaigrette/,Curiosities,"Georgian (1714-1830)",sold,,
"Georgian Silver Engraved Vinaigrette","A charming small silver Georgian vinaigrette with a bag motif with initials AB engraved
It has the original grille inside.",813D,simple,0,375,http://www.antiquejewellerycompany.com/shop/georgian-silver-engraved-vinaigrette/,Curiosities,"Georgian (1714-1830)",sold,,
"Georgian Silver Bright Cut Engraved Vinaigrette","Another small Georgian silver vinaigrette! This collection came privately. Each one of the four vinaigrettes are different and charming in their own way. This one has a criss cross design on one side and leaves on the other.",814D,simple,0,375,http://www.antiquejewellerycompany.com/shop/georgian-silver-bright-cut-engraved-vinaigrette/,Curiosities,"Georgian (1714-1830)",sold,,
"Silver & Enamel Cufflinks by Asprey","A good quality pair of cufflinks which are quite solid and well enamelled in Royal blue and green. They were retailed by Asprey in the 1970s.",792D,,0,375,http://www.antiquejewellerycompany.com/shop/silver-enamel-cufflinks-by-asprey/,"Men's Jewellery>Cufflinks","Modern (1960s onwards)",sold,,"Modern (1960s onwards)"
"Onyx 9ct & 18ct Gold Cufflinks & Studs in Original Case","A well presented set of cufflinks and studs which are two colour gold, 9ct and 18ct. Each one is set with onyx in a hexagonal shape and a button style centre. It was made in the 1920s and is contained in the original case.",805D,simple,0,750,http://www.antiquejewellerycompany.com/shop/onyx-9ct-18ct-gold-cufflinks-studs-in-original-case/,"Men's Jewellery>Cufflinks|Men's Jewellery>Dress Sets","Art Deco (1920-1935)",sold,,
"Two Colour Blue Enamel & Gold Oval Cufflinks","A good pair of 18ct gold cufflinks made by the modern firm Faberge. It specialises in good quality reproductions of Faberge pieces and these cufflinks are a modern take on the earlier version of 1900. They are well enamelled in the guilloche style, which basically means that the enamel is transparent to reveal the engraving beneath. They are set with a diamond in each one.",838D,simple,0,1500,http://www.antiquejewellerycompany.com/shop/two-colour-blue-enamel-gold-oval-cufflinks/,"Men's Jewellery>Cufflinks","Modern (1960s onwards)",sold,,
"Gold Owl Cufflinks","For any owl lovers out there these are a charming pair of cufflinks which have an owl motif. They were made circa 1930 and have bloodstone ends.",811D,simple,0,850,http://www.antiquejewellerycompany.com/shop/gold-owl-cufflinks/,"Men's Jewellery>Cufflinks","Art Deco (1920-1935)",available,,
"French Coral 18ct Gold Art Deco Cufflinks","A really good pair of 18ct gold French Art Deco cufflinks which were made in the 1920s. They have small sections of black enamel on each corner and are beautifully designed. Cufflinks such as these are very sought after as they are in short supply.",816D,simple,0,2250,http://www.antiquejewellerycompany.com/shop/coral-18ct-gold-art-deco-cufflinks/,"Men's Jewellery>Cufflinks","Art Deco (1920-1935)",sold,,
"Silver & Semi Precious Stone Eggs Bracelet","A silver bracelet which has 13 eggs attached. They are all different, some are of Russian origin. They are made of rock crystal, rose quartz, lapis, crysoprase, amethyst and other stones. It is a great look.",791D,simple,0,1275,http://www.antiquejewellerycompany.com/shop/silver-semi-precious-stone-eggs-bracelet/,"Bracelets &amp; Bangles","Art Deco (1920-1935)",sold,,
"9ct Gold Victorian Bracelet Set with Turquoise","A pretty 9ct gold Victorian bracelet set with turquoise in a knotty pattern which looks very good on the wrist. It was made circa 1890.",748D,,0,800,http://www.antiquejewellerycompany.com/shop/9ct-gold-victorian-bracelet-set-with-turquoise/,"Bracelets &amp; Bangles","Victorian (1839-1901)",sold,,"Victorian (1839 -1901)"
"18ct Gold & Diamond Articulated Bracelet","A well made 18ct gold bracelet which is really smart. It is set with a small diamond in each section. It was made in the 1970s.",832D,simple,0,1800,http://www.antiquejewellerycompany.com/shop/18ct-gold-diamond-articulated-bracelet/,"Bracelets &amp; Bangles","Modern (1960s onwards)",sold,,
"Austrian Silver Art Nouveau Bracelet","A very stylish silver bracelet which is composed of intersecting leaves which are reminiscent of Wiener Werkstatte designs by Otto Czeska. It was made circa 1910-20. There is a matching necklace <a href=""http://antiquejewellerycompany.com/jewellery/austrian-silver-art-nouveau-necklace/"">here</a>.",818D,simple,0,475,http://www.antiquejewellerycompany.com/shop/austrian-silver-art-nouveau-bracelet/,"Bracelets &amp; Bangles","Art Nouveau (1890-1915)",sold,,
"Green Crysoprase 14ct Gold Art Deco Bracelet","A striking Art Deco bracelet which is well designed, with engraved gold sections set with green crysoprase plaques,. It was made circa 1925.",809D,simple,0,1500,http://www.antiquejewellerycompany.com/shop/green-crysoprase-14ct-gold-art-deco-bracelet/,"Bracelets &amp; Bangles","Art Deco (1920-1935)",available,,
"Jade 18ct Gold Drop Earrings","A pair of carved jade earrings made circa 1925. They are in good condition and are carved on both sides with leaf motifs.",802D,simple,0,975,http://www.antiquejewellerycompany.com/shop/jade-18ct-gold-drop-earrings/,Earrings,"Art Deco (1920-1935)",sold,,
"Natural Split Pearl Victorian Flower Drop Earrings","A really pretty pair of late Victorian pearl flower drop earrings. They are in lovely condition. None of the pearls are discoloured. They are set in 9ct gold.",833D,,0,675,http://www.antiquejewellerycompany.com/shop/natural-split-pearl-victorian-flower-drop-earrings/,Earrings,"Victorian (1839-1901)",sold,,"Victorian (1839 -1901)"
"Diamond Art Deco Style Drop Earrings","These earrings are second hand, so not original Art Deco, but they are very stylish on the ear. They are studded with small diamonds and are 18ct white gold.",834D,simple,0,975,http://www.antiquejewellerycompany.com/shop/diamond-art-deco-style-drop-earrings/,Earrings,"Modern (1960s onwards)",sold,,
"Victorian Gold Hoop Drop Earrings","A good quality pair of 15ct gold drop Victorian earrings in the form of a double hoop. The surface has been engraved with flowers. These earrings are becoming increasingly hard to find in good condition.",830D,,0,675,http://www.antiquejewellerycompany.com/shop/victorian-gold-hoop-drop-earrings/,Earrings,"Victorian (1839-1901)",sold,,"Victorian (1839 -1901)"
