Title,Content,SKU,"Product Type",parent_id,"Regular Price",Permalink,Types,Periods,ajc_p_status,ajc_p_ringsize,ajc_p_resizeable
"Gold Art Nouveau Cornucopia Pendant on Chain","An unusually designed Art Nouveau pendant in a cornucopia shape set with natural pearls from the river Tay. It is Scottish and is 15ct gold and has a 9ct gold chain.",478D,simple,0,975,http://www.antiquejewellerycompany.com/shop/gold-art-nouveau-cornucopia-pendant-on-chain/,"Lockets &amp; Pendants","Art Nouveau (1890-1915)",available,,
"Silver Heart Opening Pendant","A lovely decorative and very wearable silver heart pendant which open so it can be used as a container for a photograph etc. It is repoussee work which literally means that the silver is raised in a pattern and is late Victorian, circa 1900.",800D,simple,0,375,http://www.antiquejewellerycompany.com/shop/silver-heart-opening-pendant/,"Lockets &amp; Pendants","Victorian (1839-1901)",sold,,
"French Silver Gilt Large Tassle Earrings","A pair of French silver gilt tassle earrings. They are in their original box and were made circa 1880.",458D,simple,0,1050,http://www.antiquejewellerycompany.com/shop/french-silver-gilt-large-tassle-earrings/,Earrings,"Victorian (1839-1901)",sold,,
"Opal & Ruby 15ct Gold Necklace in Original Case","A very pretty 15ct gold Edwardian necklace composed of festoons of flower heads and tendril like leaves set with rubies and opals. The combination of rubies and opals was very popular in the 1900s. It is in fantastic condition and is fitted in its original case.",471D,simple,0,2500,http://www.antiquejewellerycompany.com/shop/opal-ruby-15ct-gold-necklace-in-original-case/,Necklaces,"Edwardian (1901-1914)",sold,,
"Gold Regency Bracelet with A Garnet Set Padlock","A striking gold bracelet which was made circa 1830. It has an engraved gold padlock which works and is set with three cabochon garnets. The larger gold links are boldly designed and are engraved on both sides, and the smaller links are multi faceted.",140D,,0,975,http://www.antiquejewellerycompany.com/shop/gold-regency-bracelet-with-a-garnet-set-padlock/,"Bracelets &amp; Bangles","Georgian (1714-1830)",sold,,"Georgian (1714 - 1830)"
"Retro Enamel Metal Bracelet","A super stylish metal bracelet which has been beautifully enamelled in the cloisonee manner in blue and white.
Cloisonn",436D,,0,375,http://www.antiquejewellerycompany.com/shop/retro-enamel-metal-bracelet/,"Bracelets &amp; Bangles","Retro (1940s)",sold,,"Retro (1940s)"
"Coral & Natural Pearl Victorian 15ct Gold Bangle","A really lovely example of a late Victorian 15ct gold bangle. It is very fine workmanship and set with small split coral beads and natural split pearls in a floral design. It was made at the end of the nineteenth century circa 1900.",856B/OJ,simple,0,1275,http://www.antiquejewellerycompany.com/shop/coral-natural-pearl-victorian-15ct-gold-bangle/,"Bracelets &amp; Bangles","Victorian (1839-1901)",available,,
"Gold Natural Pearls Art Nouveau Bangle","This bangle is in very good condition. It is a pretty design and set with split natural pearls. It was made circa 1910 and is 15ct gold.",474D,,0,825,http://www.antiquejewellerycompany.com/shop/gold-natural-pearls-art-nouveau-bangle/,"Bracelets &amp; Bangles","Edwardian (1901-1914)",sold,,"Edwardian (1901 - 1914)"
"18ct White Gold & Lapis Cufflinks by Kutchinksy","A heavy 18ct white gold pair of cufflinks which were made in the 1980s by Kutchinski.

They are set with best quality lapis lazuli oval plaques. The white gold has been braised in the typical style of the 80s.",485D,simple,0,2250,http://www.antiquejewellerycompany.com/shop/18ct-white-gold-lapis-cufflinks-by-kutchinski/,"Men's Jewellery>Cufflinks","Modern (1960s onwards)",available,,
"Opal Three Leaf Clover Brooch","This is a very pretty Edwardian clover brooch which has been set with well matched heart-shaped opals and small diamonds. It was made circa 1910 and is 15ct gold.",449D,,0,975,http://www.antiquejewellerycompany.com/shop/opal-three-leaf-clover-brooch/,Brooches,"Edwardian (1901-1914)",sold,,"Edwardian (1901 - 1914)"
"Sapphire & Diamond Cluster Earrings","A practical and pretty pair of sapphire and diamond cluster earrings. The sapphires are from Ceylon and are a lovely cornflower blue colour. They were made circa 1910.",456D,,0,1500,http://www.antiquejewellerycompany.com/shop/sapphire-diamond-cluster-earrings/,Earrings,"Edwardian (1901-1914)",sold,,"Edwardian (1901 - 1914)"
"Silver French Long Guard Chain","This is a very pretty long silver chain which was made in France circa 1880. It can be worn doubled to give a really good effect.",429D,simple,0,675,http://www.antiquejewellerycompany.com/shop/silver-french-long-guard-chain/,Chains,"Victorian (1839-1901)",sold,,
"9ct Long Guard Chain Interspersed with Natural Pearls","A pretty 9ct gold guard chain which is set with different size natural pearls. It was made circa 1910.",361D,simple,0,825,http://www.antiquejewellerycompany.com/shop/9ct-long-guard-chain-interspersed-with-natural-pearls/,Chains,"Edwardian (1901-1914)",sold,,
"18ct Gold & Platinum Albert","A very wearable Edwardian chain which is termed as an Albert after Prince Albert, Queen Victoria's husband, who popularised the wearing of chains across the waistcoat with seals and a ""T"" bar terminal. Nowadays they are worn as neck chains which look really good. It is 18ct gold and platinum to achieve an effective two colour look.",367D,simple,0,675,http://www.antiquejewellerycompany.com/shop/18ct-gold-platinum-albert/,Chains,"Edwardian (1901-1914)",available,,
"9ct Gold Guard Chain","A very wearable 9ct gold long chain which was made circa 1890.",402D,simple,0,975,http://www.antiquejewellerycompany.com/shop/9ct-gold-guard-chain/,Chains,"Victorian (1839-1901)",sold,,
"9ct Gold Albert Chain","An attractive and very wearable 9ct gold Victorian Albert. It is termed as an Albert after Prince Albert, Queen Victoria's husband, who popularised the wearing of chains across the waistcoat with seals and a ""T"" bar terminal. Nowadays they are worn as neck chains which look really good.",414D,simple,0,475,http://www.antiquejewellerycompany.com/shop/9ct-gold-albert-chain/,Chains,"Victorian (1839-1901)",sold,,
"Victorian Hair Comb","This is a stunning haircomb. It was made circa 1850 and is composed of well modelled leaves with coral coloured glass bead drops. It is quite large and is in very good condition. It would be suitable for a collector but can be worn as well!",428D,,0,675,http://www.antiquejewellerycompany.com/shop/victorian-hair-comb/,Curiosities,"Victorian (1839-1901)",sold,,"Victorian (1839 -1901)"
"Carrera Y Carrera Dolphin 18ct Gold Ring","Carrera y Carrera is the most well-known and world renowned jewellery house in Spain. This is a lovely dolphin ring which is 18ct gold set with small diamonds. It is in its original case.",229B,simple,0,975,http://www.antiquejewellerycompany.com/shop/carrera-y-carrera-dolphin-18ct-gold-ring/,Rings,"Modern (1960s onwards)",available,"UK I ½, US 4 ½, French 47 ¾, Japanese 8",
"Figure of Eight Emerald & Natural Pearl Art Deco Ring","An Art Deco emerald and diamond ring made around 1920. The square cut emeralds follow a figure of eight around two natural pearls. The shank is platinum.",415D,simple,0,1500,http://www.antiquejewellerycompany.com/shop/figure-of-eight-emerald-natural-pearl-art-deco-ring/,"Rings>Dress Rings","Art Deco (1920-1935)",sold,"UK V, US 10 ¾, French 63, Japanese 22 ½",1
"Masonic 18ct Gold Victorian Signet Ring","This ring is pretty rare as it is difficult to find Masonic signet rings. The cornelian stone, which is an agate, can be engraved if wished with a crest or a monogram. The shank is 18ct gold and it was made circa 1880.",403D,simple,0,675,http://www.antiquejewellerycompany.com/shop/masonic-18ct-gold-victorian-signet-ring/,"Seals &amp; Signet Rings","Victorian (1839-1901)",sold,,
"Regard Cluster Ring","A pretty Victorian cluster ring which spells "" REGARD "" with the first letter of each stone.
Ruby, emerald, garnet. amethyst, ruby, diamond. This was a popular sentiment that the Georgians and Victorians used to show their esteem for someone. The fact that it was a coded message was special for the recipient. It is as appropriate today as it was then.
This ring was made around 1880 and is 15ct gold.",352D,,0,975,http://www.antiquejewellerycompany.com/shop/regard-cluster-ring/,"Rings>Dress Rings|Rings>Engagement Rings","Victorian (1839-1901)",sold,,"Victorian (1839 -1901)"
"Natural Pearl Diamond & Ruby Tie Pin in Original Case","A really top quality stickpin which is set with a good natural pearl on a bezel of diamonds and rubies. It is in its original case and was retailed in 1956 by Garrards of Regent Street who had the Royal warrant.",362D,,0,1250,http://www.antiquejewellerycompany.com/shop/natural-pearl-diamond-ruby-tie-pin-in-original-case/,"Men's Jewellery>Tie Pins","Mid-Century (1950s)",sold,,"Mid-century (1950s)"
"Diamond Frog Tie Pin","This is a good model of a frog. It is silver fronted and studded with small diamonds. It was made circa 1910. It is an unusual subject and would be a good talking point!",405D,,0,900,http://www.antiquejewellerycompany.com/shop/diamond-frog-tie-pin/,"Men's Jewellery>Tie Pins","Edwardian (1901-1914)",sold,,"Edwardian (1901 - 1914)"
"Vauxhall Glass Victorian Long Guard Chain","A very stylish and easy to wear Victorian chain. It is composed of shaped Vauxhall glass pieces interspersed with chain sections. It was made circa 1870.",430D,simple,0,525,http://www.antiquejewellerycompany.com/shop/vauxhall-glass-victorian-long-guard-chain/,Chains,"Victorian (1839-1901)",sold,,
"Carved Jet Victorian Bead Necklace","A good string of well carved jet beads. They were made in Whitby, Yorkshire, circa 1870. Jet is literally fossilised wood. It had been discovered in Roman times and became very popular in Victorian times.",745D,simple,0,675,http://www.antiquejewellerycompany.com/shop/carved-jet-victorian-bead-necklace/,Necklaces,"Victorian (1839-1901)",sold,,
"Silver Enamel Locket on Chain","A pretty round silver locket which has been enamelled with a rose motif. It was made circa 1910-1920. It has places for two photographs inside.",393D,,0,375,http://www.antiquejewellerycompany.com/shop/silver-enamel-locket-on-chain/,"Lockets &amp; Pendants","Edwardian (1901-1914)",sold,,"Edwardian (1901 - 1914)"
"Scallop Shell Gold & Garnet Earrings","A pretty pair of shell shape earrings made in 9ct gold and set with an almandine garnet in each one. The gold has been well engraved with the shell pattern. They were made in the 1930s, and have clip on fittings.",395D,simple,0,375,http://www.antiquejewellerycompany.com/shop/scallop-shell-gold-garnet-earrings/,Earrings,"Art Deco (1920-1935)",sold,,
"Victorian 18ct Gold Fringe Earrings","A pretty pair of 18ct gold earrings which are not too large and have a pretty fringe.
They are marked with French poincon marks on the wires.",395D,simple,0,550,http://www.antiquejewellerycompany.com/shop/victorian-18ct-gold-fringe-earrings/,Earrings,"Victorian (1839-1901)",sold,,
"Art Deco Marcasite, Turquoise & Silver Drop Earrings","A stylish pair of silver drop earrings which were made in the 1920s and are set with marcasite and 2 large turquoise cut en cabochon.",281D,,0,375,http://www.antiquejewellerycompany.com/shop/art-deco-marcasite-turquoise-silver-drop-earrings/,Earrings,"Art Deco (1920-1935)",sold,,"Art Deco (1920 - 1935)"
"Oval Emerald & Diamond Cluster Earrings","A very wearable pair of emerald and diamond earrings. The emeralds are well matched and are surrounded by small diamonds which are set in an unusual leaf motif which appears to flow around the emeralds. They were made in the Edwardian period, circa 1910.",419D,,0,975,http://www.antiquejewellerycompany.com/shop/oval-emerald-diamond-cluster-earrings/,Earrings,"Edwardian (1901-1914)",sold,,"Edwardian (1901 - 1914)"
"Victorian Silver Nail Head Bangle","A good looking silver bangle which is surprisingly modern in design. The Victorians were so inventive and produced so many different types of jewellery. This example has a an engraved flower surface in the middle and a nail head design round the edges.",271D,,0,275,http://www.antiquejewellerycompany.com/shop/victorian-silver-nail-head-bangle/,"Bracelets &amp; Bangles","Victorian (1839-1901)",sold,,"Victorian (1839 -1901)"
"Silver & Gold Overlay Victorian Bangle","A most interesting example of a three colour gold overlay on silver bangle. The workmanship is exquisite. It is hallmarked for 1893.",425D,,0,675,http://www.antiquejewellerycompany.com/shop/silver-gold-overlay-victorian-bangle/,"Bracelets &amp; Bangles","Victorian (1839-1901)",sold,,"Victorian (1839 -1901)"
"Silver Coily Bangle","A wearable silver bangle which looks good on its own or stacked with a couple of other bangles.",389D,simple,0,175,http://www.antiquejewellerycompany.com/shop/silver-coily-bangle/,"Bracelets &amp; Bangles","Edwardian (1901-1914)",sold,,
"Diamond & Blue Enamel Gold Cufflinks","A good pair of blue enamel cufflinks which were made in the 1960s. They have a small diamond in the centre and are marked 585 which is the Austrian mark for 14ct gold. They are in very good condition.",407D,,0,1275,http://www.antiquejewellerycompany.com/shop/diamond-blue-enamel-gold-cufflinks/,"Men's Jewellery>Cufflinks","Modern (1960s onwards)",sold,,"Modern (1960s onwards)"
"Gold Fox Head Charm","A well modelled fox head charm which is 15ct gold and was made in the Edwardian period, circa 1910.",360D,,0,150,http://www.antiquejewellerycompany.com/shop/gold-fox-head-charm/,Charms,"Edwardian (1901-1914)",sold,,"Edwardian (1901 - 1914)"
"Enamelled Gold Ladybird Charm","A pretty ladybird charm which has been enamelled in red and black. It is 9ct gold and was made in the 1950s.",854B/OJ,,0,150,http://www.antiquejewellerycompany.com/shop/enamelled-gold-ladybird-charm/,Charms,"Mid-Century (1950s)",sold,,"Mid-century (1950s)"
"Gold Rams' Heads Bangle by Otto Klein","A superbly crafted heavy 14ct gold bangle with rams' heads terminals and a large round piece of malachite. Otto Klein (1885-1969) formed the jewellery business <em>Otto Klein & Co.</em> in Hanau, Germany. It became world famous and was patronised by royalty, the nobility and affluent persons of distinguished taste. This bangle is a fine example of Otto Klein workmanship and is signed.",262D,simple,0,5250,http://www.antiquejewellerycompany.com/shop/gold-rams-heads-bangle-by-otto-klein/,"Bracelets &amp; Bangles","Mid-Century (1950s)",sold,,
"Gold Bangle in Original Case","This is a well preserved piece in its original box. It is 18ct gold and has a hair locket which is surrounded by natural split pearls. It was made circa 1880 and retailed in Rouen, France.",409D,,0,1875,http://www.antiquejewellerycompany.com/shop/gold-bangle-in-original-case/,"Bracelets &amp; Bangles","Victorian (1839-1901)",sold,,"Victorian (1839 -1901)"
"Carved Lava Gold Victorian Bracelet in Original Case","This bracelet is composed of seven different coloured lava plaques which have been carved with images of Petrarch, Machiavelli, etc. It is in excellent condition and in its original case. The plaques are set in 18ct gold. Travelers on the Grand Tour of Europe found the newly excavated ruins of Pompeii to be an irresistible stop. Lava trinkets from these sites made for excellent souvenirs. The local industry was equal to the demand and created many cameos and intaglios out of this unlikely material. These beautiful carvings were were set into rings, earrings, bracelets and necklaces such as this example.",922C,,0,2500,http://www.antiquejewellerycompany.com/shop/carved-lava-gold-victorian-bracelet-in-original-case/,"Bracelets &amp; Bangles","Victorian (1839-1901)",sold,,"Victorian (1839 -1901)"
"Victorian Natural Pearl Gold Bracelet","A lovely 18ct gold bracelet which was made circa 1890 and is composed of ten natural split pearl clusters. The smallest cluster conceals the clasp. It is in good condition and the pearls are not discoloured.",418D,,0,1875,http://www.antiquejewellerycompany.com/shop/victorian-natural-pearl-gold-bracelet/,"Bracelets &amp; Bangles","Victorian (1839-1901)",sold,,"Victorian (1839 -1901)"
"Silver, Marcasite & Turquoise Bracelet","A decorative Art Deco period silver bracelet which is set with marcasite and cabochon turquoise. It has earrings that match.",280D,,0,450,http://www.antiquejewellerycompany.com/shop/silver-marcasite-turquoise-bracelet/,"Bracelets &amp; Bangles","Art Deco (1920-1935)",sold,,"Art Deco (1920 - 1935)"
"Large Pinchbeck Georgian Bracelet","""Pinchbeck"" is a form of brass, an alloy of copper and zinc, mixed in proportions so that it closely resembles gold in appearance. It was invented in the 18th century by Christopher Pinchbeck, a London clockmaker. Since gold was only sold in 18-carat quality at that time, the development of pinchbeck allowed ordinary people to buy gold 'effect' jewellery on a budget. 
This bracelet is a good example. It has a hidden clasp which is studded with red paste to imitate garnets. It is not only stylish to wear, but a collector's piece.",278D,,0,875,http://www.antiquejewellerycompany.com/shop/large-pinchbeck-georgian-bracelet/,"Bracelets &amp; Bangles","Georgian (1714-1830)",sold,,"Georgian (1714 - 1830)"
"Berlin Iron Cross on Berlin Iron Chain","This piece is totally original. It was made circa 18215. The roots of Berlin Iron Jewellery can be traced back to the establishment of the Royal Berlin Foundry in 1804. The Royal Berlin Foundry started with the production of iron goods such as vases, knife stands, candelabra, bowls, plaques and medallions, as well as more commercial articles such as fences, bridges and garden furniture. The first jewellery items, such as long chains with cast links, were produced in 1806.

The production of iron jewellery reached its peak between 1813 and 1815, when the Prussian royal family urged all citizens to contribute their gold and silver jewellery towards funding the uprising against Napoleon during the War of Liberation. In return the people were given iron jewellery such as brooches, finger rings and crosses. It became a symbol of patriotism and loyalty and with its obvious aesthetic appeal, became popular overnight.
This piece is a classic example and would fit well in a collection and can still be worn to great effect.",15Z,simple,0,2750,http://www.antiquejewellerycompany.com/shop/berlin-iron-cross-on-berlin-iron-chain/,"Lockets &amp; Pendants","Georgian (1714-1830)",sold,,
"Carved Garnet & Diamond Art Nouveau Necklace","A stunning necklace in the true Art Nouveau style, made circa 1910 and set with carved garnets and diamonds on 18ct gold. It was most likely made in Austria.",206D,,0,2500,http://www.antiquejewellerycompany.com/shop/carved-garnet-diamond-art-nouveau-necklace/,Necklaces,"Art Nouveau (1890-1915)",sold,,"Art Nouveau (1890 -1915)"
"Edwardian Diamond Pendant - need SKU",,,simple,0,2500,http://www.antiquejewellerycompany.com/?post_type=product&p=3796,"Lockets &amp; Pendants","Edwardian (1901-1914)",available,,
"Enamel Trout 9ct Gold Brooch","This brooch is really a tie pin. It is not large but the enamel on the trout is so beautifully painted in such a realistic way that I could not resist buying it. It is an ideal gift for a fisherman!",64D,,0,160,http://www.antiquejewellerycompany.com/shop/enamel-trout-9ct-gold-brooch/,Brooches,"Edwardian (1901-1914)",available,,"Edwardian (1901 - 1914)"
"Carved Shell Cameo Brooch in Original Case","This is a wonderfully detailed cameo. It is carved from a large helmet shell. After 1800 demand for cameos grew, as they became popular souvenirs of the Grand Tour among the middle class. This was carved circa 1840 in Italy. Classically the designs carved onto cameo stones were scenes of Greek or Roman mythology. This example is surrounded by an enamelled 18ct gold mount and is in its original case.",607B,,0,2950,http://www.antiquejewellerycompany.com/shop/carved-shell-cameo-brooch-in-original-case/,Brooches,"Victorian (1839-1901)",sold,,"Victorian (1839 -1901)"
"Victorian 18ct Gold & Citrine Brooch","This is a classic brooch. The citrine is top quality and a good orange/ yellow colour. The gold work is very well executed and a good design. The condition is excellent and it was made circa 1870.",230D,,0,975,http://www.antiquejewellerycompany.com/shop/victorian-18ct-gold-citrine-brooch/,Brooches,"Victorian (1839-1901)",sold,,"Victorian (1839 -1901)"
"Coral Carved Cameo Regency Earrings","A lovely pair of completely original coral and 15ct gold earrings. They were made circa 1820 and are in very good condition. The cameos of a classical male and female would have been carved in Naples in Italy in the ""Neo-Classical style"" which was so popular with the tourists at the time who were on The Grand Tour around Europe.",397D,simple,0,975,http://www.antiquejewellerycompany.com/shop/coral-carved-cameo-regency-earrings/,Earrings,"Georgian (1714-1830)",sold,,
"Diamond Boat Shape Cluster Ring","This is a beautiful ring which is set with well matched white diamonds. It is in excellent condition and would make a wonderful engagement ring. The shape is well designed and follows the finger round in a gentle curve.",421D,,0,3000,http://www.antiquejewellerycompany.com/shop/diamond-boat-shape-cluster-ring/,"Rings>Engagement Rings","Art Deco (1920-1935)",sold,"UK O ½, US 7 ¼, French 56, Japanese 14 ½","Art Deco (1920 - 1935)"
"French 18ct Gold Victorian Cufflinks","A good pair of 18ct gold French cufflinks with a strong design made circa 1890.",301D,,0,850,http://www.antiquejewellerycompany.com/shop/french-18ct-gold-victorian-cufflinks/,"Men's Jewellery>Cufflinks","Victorian (1839-1901)",sold,,"Victorian (1839 -1901)"
"Black & White Enamel Art Deco 18ct Gold Cufflinks","A striking pair of Art Deco18ct gold and enamel cufflinks which are set with diamonds. They were made circa 1925.",767C,,0,1275,http://www.antiquejewellerycompany.com/shop/black-white-enamel-art-deco-18ct-gold-cufflinks/,"Men's Jewellery>Cufflinks","Art Deco (1920-1935)",available,,"Art Deco (1920 - 1935)"
"Cabochon Garnet Victorian Gold Cufflinks","A pair of cabochon garnet and gold cufflinks which were made circa 1870 in the Holbeinesque period.",268D,,0,450,http://www.antiquejewellerycompany.com/shop/cabochon-garnet-victorian-gold-cufflinks/,"Men's Jewellery>Cufflinks","Victorian (1839-1901)",sold,,"Victorian (1839 -1901)"
"18ct & Platinum Engine Turned Cufflinks","Always popular, these two colour gold and platinum cufflinks were made in the 1930s. The pattern is engine turned. They are very smart and practical.",329D,simple,0,675,http://www.antiquejewellerycompany.com/shop/18ct-platinum-engine-turned-cufflinks/,"Men's Jewellery>Cufflinks","Art Deco (1920-1935)",available,,
"18ct Gold Plain Victorian Cufflinks","A good pair of plain 18ct gold oval cufflinks which would be ideal for engraving with either a crest or a monogram.",289D,simple,0,675,http://www.antiquejewellerycompany.com/shop/18ct-gold-plain-victorian-cufflinks/,"Men's Jewellery>Cufflinks","Victorian (1839-1901)",sold,,
"Cabochon Sapphire 14ct Gold Cufflinks","An understated smart pair of cufflinks which have been set with oval cabochon sapphires. They are stamped 585 for 14ct gold and were made circa 1920, probably in Austria.",300D,simple,0,675,http://www.antiquejewellerycompany.com/shop/cabochon-sapphire-14ct-gold-cufflinks/,"Men's Jewellery>Cufflinks","Edwardian (1901-1914)",available,,
"Victorian Cufflinks & Studs Set in Case","A good cufflinks and studs set. It is 18ct gold and set with natural split pearls. It is heavy gage and very good quality. It was made circa 1880 and is in its original case.",302D,,0,1650,http://www.antiquejewellerycompany.com/shop/victorian-cufflinks-studs-set-in-case/,"Men's Jewellery>Cufflinks|Men's Jewellery>Dress Sets","Victorian (1839-1901)",sold,,"Victorian (1839 -1901)"
"Victorian Banded Agate Gold Cufflinks","A good pair of 19th century French concave banded cornelian cufflinks which are set with rose diamonds. They are 18ct gold.",299D,simple,0,975,http://www.antiquejewellerycompany.com/shop/victorian-banded-agate-gold-cufflinks/,"Men's Jewellery>Cufflinks","Victorian (1839-1901)",sold,,
"Victorian Concave Gold & Natural Pearl Earrings","These are pretty everyday earrings. They are not large and are unusual in that they are a concave design set with one natural pearl in each one. They are tested to 15ct gold and are all original, made circa 1890.",205D,,0,250,http://www.antiquejewellerycompany.com/shop/victorian-concave-gold-natural-pearl-earrings/,Earrings,"Victorian (1839-1901)",sold,,"Victorian (1839 -1901)"
"Emerald Diamond Cluster Earrings","A pretty pair of emerald and diamond cluster earrings which will stand the test of time. They are very well made with good matched emeralds and bright diamonds around them.",238D,simple,0,1275,http://www.antiquejewellerycompany.com/shop/emerald-diamond-cluster-earrings/,Earrings,"Modern (1960s onwards)",sold,,
"Natural Peal & Diamond Cluster Earrings","These earrings are very good quality. The pearls are natural and well matched and the diamonds are a lovely colour and very lively. The gold is 18ct, and they were made circa 1910-1920. They have screw fittings which can be altered to post and scroll if wished.",332D,,0,2000,http://www.antiquejewellerycompany.com/shop/natural-peal-diamond-cluster-earrings/,Earrings,"Edwardian (1901-1914)",sold,,"Edwardian (1901 - 1914)"
"Diamond Drop Earrings","Diamond set drop earrings which were made around 1940.",327D,simple,0,2250,http://www.antiquejewellerycompany.com/shop/diamond-drop-earrings/,Earrings,"Art Deco (1920-1935)",sold,,
"Victorian Drop 15ct Gold & Diamond Earrings","A lovely original pair of 15ct gold Victorian earrings which are a very pretty pair shape, and are set with two rose diamonds. They have unusual scalloped edges and concealed ball top fittings. They were made circa 1870.",255D,simple,0,750,http://www.antiquejewellerycompany.com/shop/victorian-drop-15ct-gold-diamond-earrings/,Earrings,"Victorian (1839-1901)",sold,,
"Pink Tourmaline & Diamond Earrings","A really lively pair of pink tourmaline and diamond cluster earrings which were made circa 1950. They are set in 18ct white gold mounts and are in very good condition.",318D,,0,1500,http://www.antiquejewellerycompany.com/shop/pink-tourmaline-diamond-earrings/,Earrings,"Mid-Century (1950s)",sold,,"Mid-century (1950s)"
"Berlin Iron Drop Earrings","A wonderful pair of Berlin Iron drop earrings which weremade in the Franco Prussian war period.
The production of iron jewellery reached its peak between 1813 and 1815, when the Prussian royal family urged all citizens to contribute their gold and silver jewellery towards funding the uprising against Napoleon during the War of Liberation. In return the people were given iron jewellery such as brooches and finger rings, often with the inscription Gold gab ich f",266D,,0,2500,http://www.antiquejewellerycompany.com/shop/berlin-iron-drop-earrings/,Earrings,"Georgian (1714-1830)",sold,,"Georgian (1714 - 1830)"
"Victorian Gold & Aquamarine Drop Earrings","Pair of 15ct yellow gold and pale aquamarine handmade Victorian earrings in the Etruscan style made around 1860.",275D,simple,0,1250,http://www.antiquejewellerycompany.com/shop/victorian-gold-aquamarine-drop-earrings/,Earrings,"Victorian (1839-1901)",available,,
"Peridot & Natural Pearl Drop Earrings","The peridot was believed to be a stone of springtime by ancients who considered it a gift from Mother Nature. Napoleon once made a gift of peridot to Josephine as a symbol of undying love and admiration. It is a beautiful stone and was very popular in the Edwardian period. These earrings were made circa 1910 and are 15ct gold.",311D,simple,0,600,http://www.antiquejewellerycompany.com/shop/peridot-natural-pearl-drop-earrings/,Earrings,"Edwardian (1901-1914)",sold,,
"Victorian Gold & Cabochon Garnet Earrings","A pretty pair of 15ct gold Victorian earrings which have been mounted with cabochon garnets. Very wearable and useful as an every day pair.",314D,simple,0,450,http://www.antiquejewellerycompany.com/shop/victorian-gold-cabochon-garnet-earrings/,Earrings,"Victorian (1839-1901)",sold,,
"Heart Shape Citrine & Pearl Gold Earrings","An unusual pair of citrine earrings which were made circa 1880 most likely in Scotland. They are 9ct gold and set with natural pearls with crown tops. Typically Victorian and a very pretty look on the ear.",,simple,0,,http://www.antiquejewellerycompany.com/shop/heart-shape-citrine-pearl-gold-earrings/,Earrings,"Victorian (1839-1901)",sold,,
"Banded Sardonyx Earrings","A good smart every day pair of banded onyx earrings. The skill of the cutter shows in these two pieces of onyx as he has had to get the band evenly around the edge. The wires and backs are gold.",315D,,0,250,http://www.antiquejewellerycompany.com/shop/banded-sardonyx-earrings/,Earrings,"Victorian (1839-1901)",sold,,"Victorian (1839 -1901)"
"Jade Drop Gold Earrings","A good pair of jade earrings. The jade is a good apple green colour and natural.",328D,,0,450,http://www.antiquejewellerycompany.com/shop/jade-drop-gold-earrings/,Earrings,"Retro (1940s)",sold,,"Retro (1940s)"
"Gold Heart Locket set with a Diamond","A pretty heart locket which is marked 9ct gold back and front. This means that the two sides are 9ct but the frame connecting them is base metal for strength. It was a common practice to do this. It is set with a small diamond.",247D,,0,225,http://www.antiquejewellerycompany.com/shop/gold-heart-locket-set-with-a-diamond/,"Lockets &amp; Pendants","Edwardian (1901-1914)",sold,,"Edwardian (1901 - 1914)"
"9ct Gold Etruscan Work Heart Locket","An unusual heart shape 9ct gold locket which is set with a natural split pearl. The decoration is known as Etruscan work after the Italian early Etruscan jewellery. It has been applied in an intricate design. It was made circa 1900.",279D,,0,295,http://www.antiquejewellerycompany.com/shop/9ct-gold-etruscan-work-heart-locket/,"Lockets &amp; Pendants","Edwardian (1901-1914)",sold,,"Edwardian (1901 - 1914)"
"Berlin Iron Early 19th Century Bracelet","The production of iron jewellery reached its peak between 1813 and 1815, when the Prussian royal family urged all citizens to contribute their gold and silver jewellery towards funding the Franco-Prussian war. In return the people were given iron jewellery such as brooches and rings, often with the inscription Gold gab ich f",265D,,0,1500,http://www.antiquejewellerycompany.com/shop/berlin-iron-early-19th-century-bracelet/,"Bracelets &amp; Bangles","Georgian (1714-1830)",sold,,
"Diamond & Natural Split Pearls Bangle","A beautiful example of a Victorian 18ct gold bangle. It is set with diamonds and natural pearl flowerheads and is in lovely condition throughout.",256D,simple,0,2500,http://www.antiquejewellerycompany.com/shop/diamond-natural-split-pearls-bangle/,"Bracelets &amp; Bangles","Victorian (1839-1901)",sold,,
"Emerald & Diamond Art Deco Pendant on Chain","This pendant has wonderful lines. It is just so stylish that I could not resist buying it. it is set with calibre cut emeralds and old cut and rose diamonds with a large natural pearl drop. I love the contrast of platinum and 18ct gold which was common practice in the 1920s. The chain is original to the pendant and is also platinum.",333D,simple,0,2500,http://www.antiquejewellerycompany.com/shop/emerald-diamond-art-deco-pendant-on-chain/,"Lockets &amp; Pendants","Art Deco (1920-1935)",sold,,
"Diamond & Pearl Pendant on Chain","This is a really delicate and pretty Edwardian style pendant. My opinion is that it is later in date, most probably it was made in the 1960s. It is nicely made and set with small diamonds and a bouton pearl.",330D,simple,0,975,http://www.antiquejewellerycompany.com/shop/diamond-pearl-pendant-on-chain/,"Lockets &amp; Pendants","Modern (1960s onwards)",available,,
"18ct Gold Cat Brooch","An amusing 18ct gold cat brooch which was made in the 1950s. It is set with two heart shape amethysts and turquoise and sports a bow tie.",323D,simple,0,675,http://www.antiquejewellerycompany.com/shop/gold-cat-brooch/,Brooches,"Mid-Century (1950s)",sold,,
